1104.00,8117.00,37.00,3.14,3.14,-9.85,49604
1104.00,8117.00,37.00,3.14,3.14,-9.85,49608
1104.00,8117.00,37.00,3.14,3.14,-7.38,49611
1104.00,8117.00,37.00,3.14,3.14,-7.38,49615
1104.00,8117.00,37.00,3.14,3.14,-4.72,49619
1104.00,8117.00,37.00,3.14,3.14,-4.72,49623
1104.00,8117.00,37.00,3.14,3.14,-4.72,49627
1104.00,8117.00,37.00,3.14,3.14,-1.88,49631
1104.00,8117.00,37.00,3.14,3.14,-1.88,49635
1104.00,8117.00,37.00,3.14,3.14,-20.78,49639
1104.00,8117.00,37.00,3.14,3.14,-20.78,49643
1104.00,8117.00,37.00,3.14,3.14,-20.78,49647
1104.00,8117.00,37.00,3.14,3.14,-12.29,49651
1104.00,8117.00,37.00,3.14,3.14,-12.29,49654
1104.00,8117.00,37.00,3.14,3.14,-12.11,49658
1104.00,8117.00,37.00,3.14,3.14,-12.11,49662
1104.00,8117.00,37.00,3.14,3.14,-12.11,49666
1104.00,8117.00,37.00,3.14,3.14,-11.93,49670
1104.00,8117.00,37.00,3.14,3.14,-11.93,49674
1104.00,8117.00,37.00,3.14,3.14,-11.75,49678
1104.00,8117.00,37.00,3.14,3.14,-11.75,49682
1104.00,8117.00,37.00,3.14,3.14,-11.75,49686
1104.00,8117.00,37.00,3.14,3.14,-11.57,49690
1104.00,8117.00,37.00,3.14,3.14,-11.57,49694
1104.00,8117.00,37.00,3.14,3.14,-11.57,49698
1104.00,8117.00,37.00,3.14,3.14,-11.38,49702
1104.00,8117.00,37.00,3.14,3.14,-11.38,49706
1104.00,8117.00,37.00,3.14,3.14,-11.20,49710
1104.00,8117.00,37.00,3.14,3.14,-11.20,49714
1104.00,8117.00,37.00,3.14,3.14,-11.20,49718
1104.00,8117.00,37.00,3.14,3.14,-11.02,49722
1104.00,8117.00,37.00,3.14,3.14,-11.02,49726
1104.00,8117.00,37.00,3.14,3.14,-10.84,49730
1104.00,8117.00,37.00,3.14,3.14,-10.84,49734
1104.00,8117.00,37.00,3.14,3.14,-10.84,49738
1104.00,8117.00,37.00,3.14,3.14,-10.66,49742
1104.00,8117.00,37.00,3.14,3.14,-10.66,49745
1104.00,8117.00,37.00,3.14,3.14,-10.47,49749
1104.00,8117.00,37.00,3.14,3.14,-10.47,49753
1104.00,8117.00,37.00,3.14,3.14,-10.47,49757
1104.00,8117.00,37.00,3.14,3.14,-10.29,49761
1104.00,8117.00,37.00,3.14,3.14,-10.29,49765
1104.00,8117.00,37.00,3.14,3.14,-10.29,49769
1104.00,8117.00,37.00,3.14,3.14,-10.11,49773
1104.00,8117.00,37.00,3.14,3.14,-10.11,49777
1104.00,8117.00,37.00,3.14,3.14,-9.93,49781
1104.00,8117.00,37.00,3.14,3.14,-9.93,49785
1104.00,8117.00,37.00,3.14,3.14,-9.93,49789
1104.00,8117.00,37.00,3.14,3.14,-9.75,49793
1104.00,8117.00,37.00,3.14,3.14,-9.75,49797
1104.00,8117.00,37.00,3.14,3.14,-9.56,49800
1104.00,8117.00,37.00,3.14,3.14,-9.56,49804
1104.00,8117.00,37.00,3.14,3.14,-9.56,49808
1104.00,8117.00,37.00,3.14,3.14,-9.38,49812
1104.00,8117.00,37.00,3.14,3.14,-9.38,49816
1104.00,8117.00,37.00,3.14,3.14,-9.20,49820
1104.00,8117.00,37.00,3.14,3.14,-9.20,49824
1104.00,8117.00,37.00,3.14,3.14,-9.20,49827
1104.00,8117.00,37.00,3.14,3.14,-9.02,49831
1104.00,8117.00,37.00,3.14,3.14,-9.02,49835
1104.00,8117.00,37.00,3.14,3.14,-9.02,49839
1104.00,8117.00,37.00,3.14,3.14,-8.84,49843
1104.00,8117.00,37.00,3.14,3.14,-8.84,49847
1104.00,8117.00,37.00,3.14,3.14,-8.84,49851
1104.00,8117.00,37.00,3.14,3.14,-8.65,49855
1104.00,8117.00,37.00,3.14,3.14,-8.65,49858
1104.00,8117.00,37.00,3.14,3.14,-8.47,49862
1104.00,8117.00,37.00,3.14,3.14,-8.47,49866
1104.00,8117.00,37.00,3.14,3.14,-8.47,49870
1104.00,8117.00,37.00,3.14,3.14,-8.29,49874
1104.00,8117.00,37.00,3.14,3.14,-8.29,49878
1104.00,8117.00,37.00,3.14,3.14,-8.11,49882
1104.00,8117.00,37.00,3.14,3.14,-8.11,49886
1104.00,8117.00,37.00,3.14,3.14,-8.11,49889
1104.00,8117.00,37.00,3.14,3.14,-7.93,49893
1104.00,8117.00,37.00,3.14,3.14,-7.93,49897
1104.00,8117.00,37.00,3.14,3.14,-7.74,49901
1104.00,8117.00,37.00,3.14,3.14,-7.74,49905
1104.00,8117.00,37.00,3.14,3.14,-7.74,49909
1104.00,8117.00,37.00,3.14,3.14,-7.56,49913
1104.00,8117.00,37.00,3.14,3.14,-7.56,49916
1104.00,8117.00,37.00,3.14,3.14,-7.56,49920
1104.00,8117.00,37.00,3.14,3.14,-7.38,49924
1104.00,8117.00,37.00,3.14,3.14,-7.38,49928
1104.00,8117.00,37.00,3.14,3.14,-7.20,49932
1104.00,8117.00,37.00,3.14,3.14,-7.20,49936
1104.00,8117.00,37.00,3.14,3.14,-7.20,49940
1104.00,8117.00,37.00,3.14,3.14,-7.02,49944
1104.00,8117.00,37.00,3.14,3.14,-7.02,49947
1104.00,8117.00,37.00,3.14,3.14,-6.83,49951
1104.00,8117.00,37.00,3.14,3.14,-6.83,49955
1104.00,8117.00,37.00,3.14,3.14,-6.83,49959
1104.00,8117.00,37.00,3.14,3.14,-6.65,49963
1104.00,8117.00,37.00,3.14,3.14,-6.65,49967
1104.00,8117.00,37.00,3.14,3.14,-6.65,49971
1104.00,8117.00,37.00,3.14,3.14,-6.47,49975
1104.00,8117.00,37.00,3.14,3.14,-6.47,49978
1104.00,8117.00,37.00,3.14,3.14,-6.29,49982
1104.00,8117.00,37.00,3.14,3.14,-6.29,49986
1104.00,8117.00,37.00,3.14,3.14,-6.29,49990
1104.00,8117.00,37.00,3.14,3.14,-6.11,49994
1104.00,8117.00,37.00,3.14,3.14,-6.11,49998
1104.00,8117.00,37.00,3.14,3.14,-6.11,50002
1104.00,8117.00,37.00,3.14,3.14,-5.93,50006
1104.00,8117.00,37.00,3.14,3.14,-5.93,50009
1104.00,8117.00,37.00,3.14,3.14,-5.74,50013
1104.00,8117.00,37.00,3.14,3.14,-5.74,50017
1104.00,8117.00,37.00,3.14,3.14,-5.74,50021
1104.00,8117.00,37.00,3.14,3.14,-5.56,50025
1104.00,8117.00,37.00,3.14,3.14,-5.56,50029
1104.00,8117.00,37.00,3.14,3.14,-5.38,50033
1104.00,8117.00,37.00,3.14,3.14,-5.38,50036
1104.00,8117.00,37.00,3.14,3.14,-5.38,50040
1104.00,8117.00,37.00,3.14,3.14,-5.20,50044
1104.00,8117.00,37.00,3.14,3.14,-5.20,50048
1104.00,8117.00,37.00,3.14,3.14,-5.20,50052
1104.00,8117.00,37.00,3.14,3.14,-5.02,50056
1104.00,8117.00,37.00,3.14,3.14,-5.02,50060
1104.00,8117.00,37.00,3.14,3.14,-4.83,50064
1104.00,8117.00,37.00,3.14,3.14,-4.83,50067
1104.00,8117.00,37.00,3.14,3.14,-4.83,50071
1104.00,8117.00,37.00,3.14,3.14,-4.65,50075
1104.00,8117.00,37.00,3.14,3.14,-4.65,50079
1104.00,8117.00,37.00,3.14,3.14,-4.65,50083
1104.00,8117.00,37.00,3.14,3.14,-4.47,50087
1104.00,8117.00,37.00,3.14,3.14,-4.47,50091
1104.00,8117.00,37.00,3.14,3.14,-4.29,50095
1104.00,8117.00,37.00,3.14,3.14,-4.29,50098
1104.00,8117.00,37.00,3.14,3.14,-4.29,50102
